datetime_utc,portfolio,symbol,action,qty,price_exec,slippage_bps,liquidity_impact_bps,fees,gross_amount,post_trade_cash,post_trade_position,signal_snapshot,rationale,run_id
2025-11-07T14:14:59.457996+00:00,portfolio_paper_aggressive_trades,AAPL,BUY,3.7028,270.11985,10.0,0.0,0.0,-1000.2,988.18,18.5214,"{""TS"":0.578813,""NS"":0.321009,""CDS"":0.475691,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T14:14:59.460290+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,65.209725,10.0,0.0,0.0,65.21,2425.94,5.49,"{""TS"":-0.57545,""NS"":0.113162,""CDS"":-0.300005,""wT"":0.6,""wN"":0.4}",score<sell,19170968869
2025-11-07T14:14:59.460459+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,28.36161,10.0,0.0,0.0,907.57,3333.51,97.08,"{""TS"":-0.528902,""NS"":0.111449,""CDS"":-0.272761,""wT"":0.6,""wN"":0.4}",score<sell,19170968869
2025-11-07T14:14:59.460617+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,13.12686,10.0,0.0,0.0,131.27,3464.78,33.39,"{""TS"":-0.592264,""NS"":0.110176,""CDS"":-0.311288,""wT"":0.6,""wN"":0.4}",score<sell,19170968869
2025-11-07T14:14:59.460757+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,34.310655,10.0,0.0,0.0,34.31,3499.09,6.17,"{""TS"":-0.527454,""NS"":0.09272,""CDS"":-0.279384,""wT"":0.6,""wN"":0.4}",score<sell,19170968869
2025-11-07T14:14:59.460888+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,49.555395,10.0,0.0,0.0,49.56,3548.65,4.27,"{""TS"":-0.648029,""NS"":0.12117,""CDS"":-0.340349,""wT"":0.6,""wN"":0.4}",score<sell,19170968869
2025-11-07T14:14:59.461044+00:00,portfolio_max_autotrader,VTI,SELL,1.0,329.01066,10.0,0.0,0.0,329.01,3877.66,6.48,"{""TS"":-0.520567,""NS"":0.028778,""CDS"":-0.300829,""wT"":0.6,""wN"":0.4}",score<sell,19170968869
2025-11-07T14:14:59.461176+00:00,portfolio_max_autotrader,GOOGL,BUY,2.0129,285.07479,10.0,0.0,0.0,-573.83,3303.83,4.0263,"{""TS"":0.633719,""NS"":0.37226,""CDS"":0.529135,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T14:14:59.461306+00:00,portfolio_max_autotrader,FSLR,BUY,2.1067,272.38211,10.0,0.0,0.0,-573.83,2730.0,7.2139,"{""TS"":0.590301,""NS"":0.349377,""CDS"":0.493932,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T14:14:59.461441+00:00,portfolio_max_autotrader,AAPL,BUY,2.1243,270.11985,10.0,0.0,0.0,-573.82,2156.19,4.6198,"{""TS"":0.578813,""NS"":0.321009,""CDS"":0.475691,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T14:14:59.461569+00:00,portfolio_max_autotrader,AMZN,BUY,2.3594,243.20296,10.0,0.0,0.0,-573.81,1582.37,4.8208,"{""TS"":0.513501,""NS"":0.325051,""CDS"":0.438121,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T14:14:59.461694+00:00,portfolio_max_autotrader,DE,BUY,0.1426,475.53506,10.0,0.0,0.0,-67.81,1514.56,1.3496,"{""TS"":0.53571,""NS"":0.230045,""CDS"":0.413444,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T14:14:59.464731+00:00,portfolio_paper_reasonable,GOOGL,BUY,2.1056,285.07479,10.0,0.0,0.0,-600.25,7390.45,10.531,"{""TS"":0.633719,""NS"":0.37226,""CDS"":0.529135,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T14:14:59.464888+00:00,portfolio_paper_reasonable,FSLR,BUY,2.2037,272.38211,10.0,0.0,0.0,-600.25,6790.2,11.0217,"{""TS"":0.590301,""NS"":0.349377,""CDS"":0.493932,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T14:14:59.465055+00:00,portfolio_paper_reasonable,AAPL,BUY,2.2221,270.11985,10.0,0.0,0.0,-600.23,6189.96,11.114,"{""TS"":0.578813,""NS"":0.321009,""CDS"":0.475691,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T14:14:59.465185+00:00,portfolio_paper_reasonable,AMZN,BUY,2.4681,243.20296,10.0,0.0,0.0,-600.25,5589.72,12.344,"{""TS"":0.513501,""NS"":0.325051,""CDS"":0.438121,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T14:14:59.465313+00:00,portfolio_paper_reasonable,DE,BUY,1.2622,475.53506,10.0,0.0,0.0,-600.22,4989.5,6.313,"{""TS"":0.53571,""NS"":0.230045,""CDS"":0.413444,""wT"":0.6,""wN"":0.4}",score>buy,19170968869
2025-11-07T15:15:23.273256+00:00,portfolio_paper_aggressive_trades,AAPL,BUY,3.6316,271.546275,10.0,0.0,0.0,-986.15,3002.63,18.4502,"{""TS"":0.609432,""NS"":0.319369,""CDS"":0.493407,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.273472+00:00,portfolio_paper_aggressive_trades,GOOGL,BUY,3.534,279.03876,10.0,0.0,0.0,-986.12,2016.51,17.5754,"{""TS"":0.521921,""NS"":0.362967,""CDS"":0.458339,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.273629+00:00,portfolio_paper_aggressive_trades,FSLR,BUY,3.7763,261.14088,10.0,0.0,0.0,-986.15,1030.36,18.4719,"{""TS"":0.493407,""NS"":0.337416,""CDS"":0.431011,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.273777+00:00,portfolio_paper_aggressive_trades,AMZN,BUY,4.0913,241.03079,10.0,0.0,0.0,-986.13,44.23,8.205,"{""TS"":0.486764,""NS"":0.312511,""CDS"":0.417063,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.276185+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,65.039895,10.0,0.0,0.0,65.04,2425.77,5.49,"{""TS"":-0.579383,""NS"":0.100098,""CDS"":-0.307591,""wT"":0.6,""wN"":0.4}",score<sell,19172567578
2025-11-07T15:15:23.276356+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,28.15182,10.0,0.0,0.0,900.86,3326.63,97.08,"{""TS"":-0.534976,""NS"":0.118631,""CDS"":-0.273533,""wT"":0.6,""wN"":0.4}",score<sell,19172567578
2025-11-07T15:15:23.276500+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,12.44754,10.0,0.0,0.0,124.48,3451.1,33.39,"{""TS"":-0.61775,""NS"":0.112338,""CDS"":-0.325715,""wT"":0.6,""wN"":0.4}",score<sell,19172567578
2025-11-07T15:15:23.276636+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,33.1668,10.0,0.0,0.0,33.17,3484.27,6.17,"{""TS"":-0.546682,""NS"":0.080575,""CDS"":-0.295779,""wT"":0.6,""wN"":0.4}",score<sell,19172567578
2025-11-07T15:15:23.276765+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,47.38257,10.0,0.0,0.0,47.38,3531.65,4.27,"{""TS"":-0.670123,""NS"":0.11337,""CDS"":-0.356726,""wT"":0.6,""wN"":0.4}",score<sell,19172567578
2025-11-07T15:15:23.276937+00:00,portfolio_max_autotrader,VTI,SELL,1.0,327.31236,10.0,0.0,0.0,327.31,3858.97,6.48,"{""TS"":-0.55391,""NS"":0.031536,""CDS"":-0.319732,""wT"":0.6,""wN"":0.4}",score<sell,19172567578
2025-11-07T15:15:23.277078+00:00,portfolio_max_autotrader,AAPL,BUY,2.0834,271.546275,10.0,0.0,0.0,-565.74,3293.23,4.5789,"{""TS"":0.609432,""NS"":0.319369,""CDS"":0.493407,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.277208+00:00,portfolio_max_autotrader,GOOGL,BUY,2.0274,279.03876,10.0,0.0,0.0,-565.72,2727.5,4.0408,"{""TS"":0.521921,""NS"":0.362967,""CDS"":0.458339,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.277342+00:00,portfolio_max_autotrader,FSLR,BUY,2.1664,261.14088,10.0,0.0,0.0,-565.74,2161.77,7.2736,"{""TS"":0.493407,""NS"":0.337416,""CDS"":0.431011,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.277470+00:00,portfolio_max_autotrader,AMZN,BUY,2.3472,241.03079,10.0,0.0,0.0,-565.75,1596.02,4.8086,"{""TS"":0.486764,""NS"":0.312511,""CDS"":0.417063,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.277593+00:00,portfolio_max_autotrader,DE,BUY,0.2137,468.63817,10.0,0.0,0.0,-100.15,1495.87,1.4207,"{""TS"":0.440238,""NS"":0.305455,""CDS"":0.386325,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.280669+00:00,portfolio_paper_reasonable,AAPL,BUY,2.1891,271.546275,10.0,0.0,0.0,-594.44,7396.26,11.081,"{""TS"":0.609432,""NS"":0.319369,""CDS"":0.493407,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.280863+00:00,portfolio_paper_reasonable,GOOGL,BUY,2.1303,279.03876,10.0,0.0,0.0,-594.44,6801.82,10.5557,"{""TS"":0.521921,""NS"":0.362967,""CDS"":0.458339,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.281008+00:00,portfolio_paper_reasonable,FSLR,BUY,2.2763,261.14088,10.0,0.0,0.0,-594.43,6207.39,11.0943,"{""TS"":0.493407,""NS"":0.337416,""CDS"":0.431011,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.281135+00:00,portfolio_paper_reasonable,AMZN,BUY,2.4662,241.03079,10.0,0.0,0.0,-594.43,5612.96,12.3421,"{""TS"":0.486764,""NS"":0.312511,""CDS"":0.417063,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:15:23.281261+00:00,portfolio_paper_reasonable,DE,BUY,1.2684,468.63817,10.0,0.0,0.0,-594.42,5018.54,6.3192,"{""TS"":0.440238,""NS"":0.305455,""CDS"":0.386325,""wT"":0.6,""wN"":0.4}",score>buy,19172567578
2025-11-07T15:54:54.141031+00:00,portfolio_paper_aggressive_trades,ICLN,BUY,56.6885,17.362345,10.0,0.0,0.0,-984.25,3004.53,56.6885,"{""TS"":0.468662,""NS"":0.566763,""CDS"":0.507902,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.141240+00:00,portfolio_paper_aggressive_trades,ILMN,BUY,8.1761,120.38026,10.0,0.0,0.0,-984.24,2020.29,8.1761,"{""TS"":0.588578,""NS"":0.367875,""CDS"":0.500297,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.141403+00:00,portfolio_paper_aggressive_trades,AAPL,BUY,3.6318,271.01074,10.0,0.0,0.0,-984.26,1036.04,18.4504,"{""TS"":0.598652,""NS"":0.328421,""CDS"":0.49056,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.141557+00:00,portfolio_paper_aggressive_trades,JPM,BUY,3.1499,312.46215,10.0,0.0,0.0,-984.22,51.81,3.1499,"{""TS"":0.546952,""NS"":0.36103,""CDS"":0.472583,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.141708+00:00,portfolio_paper_aggressive_trades,BE,BUY,0.0001,128.463335,10.0,0.0,0.0,-0.01,51.8,0.0001,"{""TS"":0.483609,""NS"":0.415283,""CDS"":0.456279,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.144269+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,65.77416,10.0,0.0,0.0,65.77,2426.5,5.49,"{""TS"":-0.564469,""NS"":0.100098,""CDS"":-0.298642,""wT"":0.6,""wN"":0.4}",score<sell,19173613317
2025-11-07T15:54:54.144449+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,27.41256,10.0,0.0,0.0,877.2,3303.71,97.08,"{""TS"":-0.547778,""NS"":0.090451,""CDS"":-0.292486,""wT"":0.6,""wN"":0.4}",score<sell,19173613317
2025-11-07T15:54:54.144591+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,12.42756,10.0,0.0,0.0,124.28,3427.98,33.39,"{""TS"":-0.618399,""NS"":0.096378,""CDS"":-0.332488,""wT"":0.6,""wN"":0.4}",score<sell,19173613317
2025-11-07T15:54:54.144725+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,32.54742,10.0,0.0,0.0,32.55,3460.53,6.17,"{""TS"":-0.555216,""NS"":0.079188,""CDS"":-0.301454,""wT"":0.6,""wN"":0.4}",score<sell,19173613317
2025-11-07T15:54:54.144855+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,47.03292,10.0,0.0,0.0,47.03,3507.56,4.27,"{""TS"":-0.672891,""NS"":0.101607,""CDS"":-0.363092,""wT"":0.6,""wN"":0.4}",score<sell,19173613317
2025-11-07T15:54:54.144987+00:00,portfolio_max_autotrader,ICLN,BUY,24.7004,17.362345,10.0,0.0,0.0,-428.86,3078.71,24.7004,"{""TS"":0.468662,""NS"":0.566763,""CDS"":0.507902,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.145115+00:00,portfolio_max_autotrader,ILMN,BUY,3.5625,120.38026,10.0,0.0,0.0,-428.85,2649.85,3.5625,"{""TS"":0.588578,""NS"":0.367875,""CDS"":0.500297,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.145265+00:00,portfolio_max_autotrader,AAPL,BUY,1.5824,271.01074,10.0,0.0,0.0,-428.85,2221.0,4.0779,"{""TS"":0.598652,""NS"":0.328421,""CDS"":0.49056,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.145406+00:00,portfolio_max_autotrader,JPM,BUY,1.3725,312.46215,10.0,0.0,0.0,-428.85,1792.15,1.3725,"{""TS"":0.546952,""NS"":0.36103,""CDS"":0.472583,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.145534+00:00,portfolio_max_autotrader,GOOGL,BUY,1.5494,276.79652,10.0,0.0,0.0,-428.87,1363.28,3.5628,"{""TS"":0.49033,""NS"":0.406337,""CDS"":0.456733,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.145655+00:00,portfolio_max_autotrader,DOCN,BUY,0.0001,46.481435,10.0,0.0,0.0,-0.0,1363.28,0.0001,"{""TS"":0.587994,""NS"":0.20545,""CDS"":0.434976,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.148729+00:00,portfolio_paper_reasonable,ICLN,BUY,34.1876,17.362345,10.0,0.0,0.0,-593.58,7397.12,34.1876,"{""TS"":0.468662,""NS"":0.566763,""CDS"":0.507902,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.148891+00:00,portfolio_paper_reasonable,ILMN,BUY,4.9308,120.38026,10.0,0.0,0.0,-593.57,6803.55,4.9308,"{""TS"":0.588578,""NS"":0.367875,""CDS"":0.500297,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.149024+00:00,portfolio_paper_reasonable,AAPL,BUY,2.1902,271.01074,10.0,0.0,0.0,-593.57,6209.98,11.0821,"{""TS"":0.598652,""NS"":0.328421,""CDS"":0.49056,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.149152+00:00,portfolio_paper_reasonable,JPM,BUY,1.8997,312.46215,10.0,0.0,0.0,-593.58,5616.4,1.8997,"{""TS"":0.546952,""NS"":0.36103,""CDS"":0.472583,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T15:54:54.149304+00:00,portfolio_paper_reasonable,GOOGL,BUY,2.1445,276.79652,10.0,0.0,0.0,-593.59,5022.81,10.5699,"{""TS"":0.49033,""NS"":0.406337,""CDS"":0.456733,""wT"":0.6,""wN"":0.4}",score>buy,19173613317
2025-11-07T16:16:32.612942+00:00,portfolio_paper_aggressive_trades,ICLN,BUY,56.6442,17.322305,10.0,0.0,0.0,-981.21,3007.57,56.6442,"{""TS"":0.462275,""NS"":0.564672,""CDS"":0.503234,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.613136+00:00,portfolio_paper_aggressive_trades,ILMN,BUY,8.1591,120.26014,10.0,0.0,0.0,-981.21,2026.36,8.1591,"{""TS"":0.586329,""NS"":0.375579,""CDS"":0.502029,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.613322+00:00,portfolio_paper_aggressive_trades,FSLR,BUY,3.7874,259.06881,10.0,0.0,0.0,-981.2,1045.16,18.483,"{""TS"":0.479074,""NS"":0.419698,""CDS"":0.455324,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.613479+00:00,portfolio_paper_aggressive_trades,GOOGL,BUY,3.5481,276.54627,10.0,0.0,0.0,-981.21,63.95,17.5895,"{""TS"":0.487056,""NS"":0.406337,""CDS"":0.454768,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.615986+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,65.07486,10.0,0.0,0.0,65.07,2425.8,5.49,"{""TS"":-0.579004,""NS"":0.097567,""CDS"":-0.308376,""wT"":0.6,""wN"":0.4}",score<sell,19174193284
2025-11-07T16:16:32.616149+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,26.93304,10.0,0.0,0.0,861.86,3287.66,97.08,"{""TS"":-0.555536,""NS"":0.084235,""CDS"":-0.299628,""wT"":0.6,""wN"":0.4}",score<sell,19174193284
2025-11-07T16:16:32.616333+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,11.943045,10.0,0.0,0.0,119.43,3407.09,33.39,"{""TS"":-0.633164,""NS"":0.067201,""CDS"":-0.353018,""wT"":0.6,""wN"":0.4}",score<sell,19174193284
2025-11-07T16:16:32.616484+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,31.53843,10.0,0.0,0.0,31.54,3438.63,6.17,"{""TS"":-0.568133,""NS"":0.079089,""CDS"":-0.309244,""wT"":0.6,""wN"":0.4}",score<sell,19174193284
2025-11-07T16:16:32.616615+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,46.74321,10.0,0.0,0.0,46.74,3485.37,4.27,"{""TS"":-0.675119,""NS"":0.101607,""CDS"":-0.364428,""wT"":0.6,""wN"":0.4}",score<sell,19174193284
2025-11-07T16:16:32.616747+00:00,portfolio_max_autotrader,ICLN,BUY,24.5338,17.322305,10.0,0.0,0.0,-424.98,3060.39,24.5338,"{""TS"":0.462275,""NS"":0.564672,""CDS"":0.503234,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.616880+00:00,portfolio_max_autotrader,ILMN,BUY,3.5339,120.26014,10.0,0.0,0.0,-424.99,2635.4,3.5339,"{""TS"":0.586329,""NS"":0.375579,""CDS"":0.502029,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.617007+00:00,portfolio_max_autotrader,FSLR,BUY,1.6404,259.06881,10.0,0.0,0.0,-424.98,2210.43,6.7476,"{""TS"":0.479074,""NS"":0.419698,""CDS"":0.455324,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.617142+00:00,portfolio_max_autotrader,GOOGL,BUY,1.5367,276.54627,10.0,0.0,0.0,-424.97,1785.46,3.5501,"{""TS"":0.487056,""NS"":0.406337,""CDS"":0.454768,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.617291+00:00,portfolio_max_autotrader,BE,BUY,3.3726,126.010885,10.0,0.0,0.0,-424.98,1360.48,3.3726,"{""TS"":0.466384,""NS"":0.415283,""CDS"":0.445944,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.617422+00:00,portfolio_max_autotrader,DOCN,BUY,0.0003,46.611565,10.0,0.0,0.0,-0.01,1360.46,0.0003,"{""TS"":0.59338,""NS"":0.20545,""CDS"":0.438208,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.620484+00:00,portfolio_paper_reasonable,ICLN,BUY,34.1933,17.322305,10.0,0.0,0.0,-592.31,7398.39,34.1933,"{""TS"":0.462275,""NS"":0.564672,""CDS"":0.503234,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.620658+00:00,portfolio_paper_reasonable,ILMN,BUY,4.9252,120.26014,10.0,0.0,0.0,-592.31,6806.09,4.9252,"{""TS"":0.586329,""NS"":0.375579,""CDS"":0.502029,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.620793+00:00,portfolio_paper_reasonable,FSLR,BUY,2.2863,259.06881,10.0,0.0,0.0,-592.31,6213.78,11.1043,"{""TS"":0.479074,""NS"":0.419698,""CDS"":0.455324,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.620921+00:00,portfolio_paper_reasonable,GOOGL,BUY,2.1418,276.54627,10.0,0.0,0.0,-592.31,5621.47,10.5672,"{""TS"":0.487056,""NS"":0.406337,""CDS"":0.454768,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:16:32.621046+00:00,portfolio_paper_reasonable,BE,BUY,4.7004,126.010885,10.0,0.0,0.0,-592.3,5029.17,4.7004,"{""TS"":0.466384,""NS"":0.415283,""CDS"":0.445944,""wT"":0.6,""wN"":0.4}",score>buy,19174193284
2025-11-07T16:26:50.708797+00:00,portfolio_paper_aggressive_trades,ICLN,BUY,56.6297,17.332315,10.0,0.0,0.0,-981.52,3007.26,56.6297,"{""TS"":0.463854,""NS"":0.564672,""CDS"":0.504181,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.709007+00:00,portfolio_paper_aggressive_trades,GOOGL,BUY,3.5353,277.63736,10.0,0.0,0.0,-981.53,2025.72,17.5767,"{""TS"":0.501685,""NS"":0.406984,""CDS"":0.463805,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.709164+00:00,portfolio_paper_aggressive_trades,ILMN,BUY,8.1692,120.15003,10.0,0.0,0.0,-981.53,1044.2,8.1692,"{""TS"":0.584284,""NS"":0.263266,""CDS"":0.455877,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.709314+00:00,portfolio_paper_aggressive_trades,DOCN,BUY,21.0054,46.72668,10.0,0.0,0.0,-981.51,62.68,21.0054,"{""TS"":0.598232,""NS"":0.210734,""CDS"":0.443233,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.711782+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,65.46447,10.0,0.0,0.0,65.46,2426.19,5.49,"{""TS"":-0.57156,""NS"":0.087581,""CDS"":-0.307903,""wT"":0.6,""wN"":0.4}",score<sell,19174445145
2025-11-07T16:26:50.711952+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,27.207765,10.0,0.0,0.0,870.65,3296.84,97.08,"{""TS"":-0.551141,""NS"":0.058,""CDS"":-0.307485,""wT"":0.6,""wN"":0.4}",score<sell,19174445145
2025-11-07T16:26:50.712121+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,11.8881,10.0,0.0,0.0,118.88,3415.72,33.39,"{""TS"":-0.634727,""NS"":0.099863,""CDS"":-0.340891,""wT"":0.6,""wN"":0.4}",score<sell,19174445145
2025-11-07T16:26:50.712278+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,31.623345,10.0,0.0,0.0,31.62,3447.35,6.17,"{""TS"":-0.56709,""NS"":0.080491,""CDS"":-0.308057,""wT"":0.6,""wN"":0.4}",score<sell,19174445145
2025-11-07T16:26:50.712416+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,47.08287,10.0,0.0,0.0,47.08,3494.43,4.27,"{""TS"":-0.672501,""NS"":0.052506,""CDS"":-0.382498,""wT"":0.6,""wN"":0.4}",score<sell,19174445145
2025-11-07T16:26:50.712553+00:00,portfolio_max_autotrader,ICLN,BUY,24.6076,17.332315,10.0,0.0,0.0,-426.51,3067.92,24.6076,"{""TS"":0.463854,""NS"":0.564672,""CDS"":0.504181,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.712721+00:00,portfolio_max_autotrader,GOOGL,BUY,1.5362,277.63736,10.0,0.0,0.0,-426.51,2641.42,3.5496,"{""TS"":0.501685,""NS"":0.406984,""CDS"":0.463805,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.712857+00:00,portfolio_max_autotrader,ILMN,BUY,3.5498,120.15003,10.0,0.0,0.0,-426.51,2214.91,3.5498,"{""TS"":0.584284,""NS"":0.263266,""CDS"":0.455877,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.712998+00:00,portfolio_max_autotrader,DOCN,BUY,9.1277,46.72668,10.0,0.0,0.0,-426.51,1788.4,9.1277,"{""TS"":0.598232,""NS"":0.210734,""CDS"":0.443233,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.713129+00:00,portfolio_max_autotrader,CMI,BUY,0.9058,470.88041,10.0,0.0,0.0,-426.52,1361.88,0.9058,"{""TS"":0.655214,""NS"":0.119053,""CDS"":0.440749,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.716501+00:00,portfolio_paper_reasonable,ICLN,BUY,34.1854,17.332315,10.0,0.0,0.0,-592.51,7398.19,34.1854,"{""TS"":0.463854,""NS"":0.564672,""CDS"":0.504181,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.716699+00:00,portfolio_paper_reasonable,GOOGL,BUY,2.1341,277.63736,10.0,0.0,0.0,-592.51,6805.68,10.5595,"{""TS"":0.501685,""NS"":0.406984,""CDS"":0.463805,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.716840+00:00,portfolio_paper_reasonable,ILMN,BUY,4.9314,120.15003,10.0,0.0,0.0,-592.51,6213.17,4.9314,"{""TS"":0.584284,""NS"":0.263266,""CDS"":0.455877,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.716973+00:00,portfolio_paper_reasonable,DOCN,BUY,12.6804,46.72668,10.0,0.0,0.0,-592.51,5620.66,12.6804,"{""TS"":0.598232,""NS"":0.210734,""CDS"":0.443233,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.717105+00:00,portfolio_paper_reasonable,CMI,BUY,1.2583,470.88041,10.0,0.0,0.0,-592.51,5028.15,1.2583,"{""TS"":0.655214,""NS"":0.119053,""CDS"":0.440749,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T16:26:50.717242+00:00,portfolio_paper_reasonable,BE,BUY,0.0001,126.86674,10.0,0.0,0.0,-0.01,5028.14,0.0001,"{""TS"":0.472242,""NS"":0.37748,""CDS"":0.434337,""wT"":0.6,""wN"":0.4}",score>buy,19174445145
2025-11-07T17:14:47.741897+00:00,portfolio_paper_aggressive_trades,ILMN,BUY,8.1207,120.255135,10.0,0.0,0.0,-976.56,3012.22,8.1207,"{""TS"":0.586236,""NS"":0.413383,""CDS"":0.517095,""wT"":0.6,""wN"":0.4}",score>buy,19175682122
